id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,9,9,9,9,18,18,18,18,18,9,18,21,9,9,21,21,12,15,9,12,9,12,14,12,12,12,12,12,12
mh1,mh1,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,3,1,1,2,2,2,2,2,2
mh2,mh2,50.0,1,1,1,1,1,1,1,1,1,1,3,1,1,3,3,1,1,0,0,12,0,4,5,0,0,0,10,0,0,0
mh3,mh3,50.0,1,8,1,1,1,0,8,12,8,8,1,8,8,1,3,10,10,1,1,1,1,1,5,5,5,5,5,5,5,5
mh4,mh4,50.0,1,1,1,1,1,7,7,7,7,7,1,7,7,1,1,7,7,1,1,0,1,0,1,1,1,1,1,3,4,1
mh5,mh5,50.0,1,1,1,1,1,19,0,1,19,19,1,19,19,1,5,19,19,0,0,16,15,16,0,0,8,8,0,8,14,8
mh6,mh6,50.0,1,1,1,1,8,1,9,1,1,1,1,1,1,1,1,1,1,6,6,1,6,1,4,4,4,4,4,4,4,4
mh7,mh7,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
mh8,mh8,50.0,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,2,2,2,2,2,0
mh9,mh9,50.0,1,12,1,1,1,1,1,1,1,1,2,1,1,2,6,1,1,2,2,9,2,9,7,7,7,7,7,8,7,7
mh10,mh10,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,10,0,0,0,0,0,0,7,5,0,0,0
mh11,mh11,50.0,1,1,1,2,2,1,0,0,1,1,2,1,1,2,2,1,1,2,2,2,2,0,2,2,2,2,2,2,3,2
mnh0,mnh0,50.0,12,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,10,3,3,3,3,3,3,3,3,3,3,6,3,3
mnh1,mnh1,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,21,1,21,7,7,7,7,7,7,7,7
mnh2,mnh2,50.0,1,1,1,2,2,20,20,20,20,20,2,20,20,2,2,20,20,11,11,11,11,11,11,13,11,11,16,11,17,11
mnh3,mnh3,50.0,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,12,9
mnh4,mnh4,50.0,1,6,1,1,1,6,9,9,6,6,1,6,7,1,1,7,7,3,3,3,5,3,3,3,3,3,4,3,3,3
mnh5,mnh5,50.0,1,1,1,1,1,7,8,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,3,3,3,3,3,3
mnh6,mnh6,50.0,17,3,3,3,3,3,16,16,3,3,3,3,3,3,3,3,14,3,9,3,3,3,3,3,3,3,3,3,3,3
mnh7,mnh7,50.0,1,10,3,3,3,10,10,10,10,10,3,10,10,3,3,10,11,8,5,5,5,5,6,6,5,5,5,7,5,5
mnh8,mnh8,50.0,1,1,1,1,1,1,18,18,1,1,1,1,1,15,1,1,17,5,5,1,5,1,5,5,11,11,11,11,11,11
mnh9,mnh9,50.0,1,1,1,1,1,12,14,14,1,1,2,1,1,2,2,1,1,3,11,3,3,3,3,3,3,3,3,3,6,10
mnh10,mnh10,50.0,1,3,4,4,4,3,3,3,3,3,4,3,20,4,4,20,20,17,18,6,17,6,12,12,6,6,6,16,6,6
mnh11,mnh11,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,10,4,4,5,5,5,5,5,5
mnh12,mnh12,50.0,1,18,18,18,18,18,18,18,18,18,20,18,18,20,20,18,18,20,20,26,20,25,20,20,20,20,20,20,20,20
