id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9,1,0,0,1,2,1,5,7,1,11,1,1
mh1,mh1,50.0,9,18,1,1,1,18,15,18,18,13,15,15,13,8,15,15,4,10,18,14,2,1,5,5,6,1,1,13,18,18
mh2,mh2,50.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,14,1,3,4,0,0,0,9,0,1,1,1
mh3,mh3,50.0,13,1,1,1,26,1,1,1,23,1,1,1,1,10,1,1,1,1,1,19,7,1,1,1,1,1,1,1,1,25
mnh0,mnh0,50.0,26,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,8,8,1,35,9,8,13,13,15,8,23,36,1,1
mnh1,mnh1,50.0,1,1,1,1,1,18,1,18,20,1,14,14,1,1,14,14,1,1,1,11,3,1,1,1,1,1,1,11,1,1
mnh2,mnh2,50.0,6,1,1,1,1,13,11,14,1,2,12,12,2,2,12,12,2,8,1,2,2,2,3,3,2,5,2,2,1,1
mnh3,mnh3,50.0,1,1,1,1,1,1,1,1,1,1,11,10,1,1,12,11,4,1,1,1,1,5,1,1,1,1,1,1,1,1
mnh4,mnh4,50.0,1,16,1,1,1,16,1,16,16,12,14,1,13,1,1,14,1,1,19,12,1,1,1,1,1,1,1,12,19,16
mnh5,mnh5,50.0,2,1,1,1,1,1,29,30,1,1,1,1,1,2,1,1,2,2,1,27,2,2,4,2,2,2,2,28,1,1
mnh6,mnh6,50.0,12,23,1,1,1,1,16,1,1,2,2,19,2,2,20,2,6,2,1,2,6,3,2,2,2,2,2,2,1,23
mnh7,mnh7,50.0,3,43,1,44,44,29,1,34,38,20,1,1,20,3,1,1,3,3,29,20,9,3,3,3,3,12,3,20,29,42
mnh8,mnh8,50.0,1,1,25,25,25,1,1,1,1,1,1,20,1,1,1,1,2,17,24,1,2,2,7,7,15,1,1,1,1,1
